CC number long form,CC number short form,Name,VC_numeric,VC_printed,Status
M001.35,M1.35,Sphagnum angustifolium,16,16,
M001.35,M1.35,Sphagnum angustifolium,22,22,
M001.35,M1.35,Sphagnum angustifolium,25,25,
M001.35,M1.35,Sphagnum angustifolium,39,39,
M001.35,M1.35,Sphagnum angustifolium,40,40,
M001.35,M1.35,Sphagnum angustifolium,41,41,
M001.35,M1.35,Sphagnum angustifolium,42,42,
M001.35,M1.35,Sphagnum angustifolium,43,43,
M001.35,M1.35,Sphagnum angustifolium,44,44,
M001.35,M1.35,Sphagnum angustifolium,45,45,
M001.35,M1.35,Sphagnum angustifolium,46,46,
M001.35,M1.35,Sphagnum angustifolium,47,47,
M001.35,M1.35,Sphagnum angustifolium,48,48,
M001.35,M1.35,Sphagnum angustifolium,49,49,
M001.35,M1.35,Sphagnum angustifolium,50,50,
M001.35,M1.35,Sphagnum angustifolium,55,55,
M001.35,M1.35,Sphagnum angustifolium,57,57,
M001.35,M1.35,Sphagnum angustifolium,58,58,
M001.35,M1.35,Sphagnum angustifolium,59,59,
M001.35,M1.35,Sphagnum angustifolium,60,60,
M001.35,M1.35,Sphagnum angustifolium,63,63,
M001.35,M1.35,Sphagnum angustifolium,64,64,
M001.35,M1.35,Sphagnum angustifolium,65,65,Bracketed
M001.35,M1.35,Sphagnum angustifolium,66,66,
M001.35,M1.35,Sphagnum angustifolium,67,67,
M001.35,M1.35,Sphagnum angustifolium,69,69,
M001.35,M1.35,Sphagnum angustifolium,70,70,
M001.35,M1.35,Sphagnum angustifolium,72,72,
M001.35,M1.35,Sphagnum angustifolium,75,75,
M001.35,M1.35,Sphagnum angustifolium,76,76,
M001.35,M1.35,Sphagnum angustifolium,77,77,
M001.35,M1.35,Sphagnum angustifolium,78,78,
M001.35,M1.35,Sphagnum angustifolium,79,79,
M001.35,M1.35,Sphagnum angustifolium,80,80,
M001.35,M1.35,Sphagnum angustifolium,81,81,
M001.35,M1.35,Sphagnum angustifolium,83,83,
M001.35,M1.35,Sphagnum angustifolium,86,86,
M001.35,M1.35,Sphagnum angustifolium,87,87,
M001.35,M1.35,Sphagnum angustifolium,88,88,
M001.35,M1.35,Sphagnum angustifolium,89,89,
M001.35,M1.35,Sphagnum angustifolium,90,90,
M001.35,M1.35,Sphagnum angustifolium,91,91,
M001.35,M1.35,Sphagnum angustifolium,92,92,
M001.35,M1.35,Sphagnum angustifolium,93,93,
M001.35,M1.35,Sphagnum angustifolium,94,94,
M001.35,M1.35,Sphagnum angustifolium,95,95,
M001.35,M1.35,Sphagnum angustifolium,96,96,
M001.35,M1.35,Sphagnum angustifolium,97,97,
M001.35,M1.35,Sphagnum angustifolium,98,98,
M001.35,M1.35,Sphagnum angustifolium,100,100,
M001.35,M1.35,Sphagnum angustifolium,101,101,
M001.35,M1.35,Sphagnum angustifolium,102,102,
M001.35,M1.35,Sphagnum angustifolium,104,104,
M001.35,M1.35,Sphagnum angustifolium,105,105,
M001.35,M1.35,Sphagnum angustifolium,106,106,
M001.35,M1.35,Sphagnum angustifolium,107,107,
M001.35,M1.35,Sphagnum angustifolium,108,108,
M001.35,M1.35,Sphagnum angustifolium,109,109,
M001.35,M1.35,Sphagnum angustifolium,110,110,
M001.35,M1.35,Sphagnum angustifolium,111,111,
M001.35,M1.35,Sphagnum angustifolium,201,H1,
M001.35,M1.35,Sphagnum angustifolium,202,H2,
M001.35,M1.35,Sphagnum angustifolium,203,H3,
M001.35,M1.35,Sphagnum angustifolium,206,H6,
M001.35,M1.35,Sphagnum angustifolium,209,H9,
M001.35,M1.35,Sphagnum angustifolium,210,H10,
M001.35,M1.35,Sphagnum angustifolium,215,H15,
M001.35,M1.35,Sphagnum angustifolium,216,H16,
M001.35,M1.35,Sphagnum angustifolium,218,H18,
M001.35,M1.35,Sphagnum angustifolium,223,H23,
M001.35,M1.35,Sphagnum angustifolium,225,H25,
M001.35,M1.35,Sphagnum angustifolium,226,H26,
M001.35,M1.35,Sphagnum angustifolium,227,H27,
M001.35,M1.35,Sphagnum angustifolium,228,H28,
M001.35,M1.35,Sphagnum angustifolium,229,H29,
M001.35,M1.35,Sphagnum angustifolium,230,H30,
M001.35,M1.35,Sphagnum angustifolium,232,H32,
M001.35,M1.35,Sphagnum angustifolium,233,H33,
M001.35,M1.35,Sphagnum angustifolium,234,H34,
M001.35,M1.35,Sphagnum angustifolium,239,H39,
M001.35,M1.35,Sphagnum angustifolium,240,H40,
M001.25,M1.25,Sphagnum auriculatum,1,1,
M001.25,M1.25,Sphagnum auriculatum,2,2,
M001.25,M1.25,Sphagnum auriculatum,3,3,
M001.25,M1.25,Sphagnum auriculatum,4,4,
M001.25,M1.25,Sphagnum auriculatum,5,5,
M001.25,M1.25,Sphagnum auriculatum,6,6,
M001.25,M1.25,Sphagnum auriculatum,7,7,
M001.25,M1.25,Sphagnum auriculatum,8,8,
M001.25,M1.25,Sphagnum auriculatum,9,9,
M001.25,M1.25,Sphagnum auriculatum,10,10,
M001.25,M1.25,Sphagnum auriculatum,11,11,
M001.25,M1.25,Sphagnum auriculatum,12,12,
M001.25,M1.25,Sphagnum auriculatum,13,13,
M001.25,M1.25,Sphagnum auriculatum,14,14,
M001.25,M1.25,Sphagnum auriculatum,15,15,
M001.25,M1.25,Sphagnum auriculatum,16,16,
M001.25,M1.25,Sphagnum auriculatum,17,17,
M001.25,M1.25,Sphagnum auriculatum,18,18,
M001.25,M1.25,Sphagnum auriculatum,19,19,
M001.25,M1.25,Sphagnum auriculatum,20,20,
M001.25,M1.25,Sphagnum auriculatum,21,21,
M001.25,M1.25,Sphagnum auriculatum,22,22,
M001.25,M1.25,Sphagnum auriculatum,23,23,
M001.25,M1.25,Sphagnum auriculatum,24,24,
M001.25,M1.25,Sphagnum auriculatum,25,25,
M001.25,M1.25,Sphagnum auriculatum,27,27,
M001.25,M1.25,Sphagnum auriculatum,28,28,
M001.25,M1.25,Sphagnum auriculatum,29,29,
M001.25,M1.25,Sphagnum auriculatum,34,34,
M001.25,M1.25,Sphagnum auriculatum,35,35,
M001.25,M1.25,Sphagnum auriculatum,36,36,
M001.25,M1.25,Sphagnum auriculatum,37,37,
M001.25,M1.25,Sphagnum auriculatum,38,38,
M001.25,M1.25,Sphagnum auriculatum,39,39,
M001.25,M1.25,Sphagnum auriculatum,40,40,
M001.25,M1.25,Sphagnum auriculatum,41,41,
M001.25,M1.25,Sphagnum auriculatum,42,42,
M001.25,M1.25,Sphagnum auriculatum,43,43,
M001.25,M1.25,Sphagnum auriculatum,44,44,
M001.25,M1.25,Sphagnum auriculatum,45,45,
M001.25,M1.25,Sphagnum auriculatum,46,46,
M001.25,M1.25,Sphagnum auriculatum,47,47,
M001.25,M1.25,Sphagnum auriculatum,48,48,
M001.25,M1.25,Sphagnum auriculatum,49,49,
M001.25,M1.25,Sphagnum auriculatum,50,50,
M001.25,M1.25,Sphagnum auriculatum,51,51,
M001.25,M1.25,Sphagnum auriculatum,52,52,
M001.25,M1.25,Sphagnum auriculatum,53,53,
M001.25,M1.25,Sphagnum auriculatum,54,54,
M001.25,M1.25,Sphagnum auriculatum,55,55,
M001.25,M1.25,Sphagnum auriculatum,56,56,
M001.25,M1.25,Sphagnum auriculatum,57,57,
M001.25,M1.25,Sphagnum auriculatum,58,58,
M001.25,M1.25,Sphagnum auriculatum,59,59,
M001.25,M1.25,Sphagnum auriculatum,60,60,
M001.25,M1.25,Sphagnum auriculatum,61,61,
M001.25,M1.25,Sphagnum auriculatum,62,62,
M001.25,M1.25,Sphagnum auriculatum,63,63,
M001.25,M1.25,Sphagnum auriculatum,64,64,
M001.25,M1.25,Sphagnum auriculatum,65,65,
M001.25,M1.25,Sphagnum auriculatum,66,66,
M001.25,M1.25,Sphagnum auriculatum,67,67,
M001.25,M1.25,Sphagnum auriculatum,68,68,
M001.25,M1.25,Sphagnum auriculatum,69,69,
M001.25,M1.25,Sphagnum auriculatum,70,70,
M001.25,M1.25,Sphagnum auriculatum,71,71,
M001.25,M1.25,Sphagnum auriculatum,72,72,
M001.25,M1.25,Sphagnum auriculatum,73,73,
M001.25,M1.25,Sphagnum auriculatum,74,74,
M001.25,M1.25,Sphagnum auriculatum,75,75,
M001.25,M1.25,Sphagnum auriculatum,76,76,
M001.25,M1.25,Sphagnum auriculatum,77,77,
M001.25,M1.25,Sphagnum auriculatum,78,78,
M001.25,M1.25,Sphagnum auriculatum,79,79,
M001.25,M1.25,Sphagnum auriculatum,80,80,
M001.25,M1.25,Sphagnum auriculatum,81,81,
M001.25,M1.25,Sphagnum auriculatum,82,82,
M001.25,M1.25,Sphagnum auriculatum,83,83,
M001.25,M1.25,Sphagnum auriculatum,84,84,
M001.25,M1.25,Sphagnum auriculatum,85,85,
M001.25,M1.25,Sphagnum auriculatum,86,86,
M001.25,M1.25,Sphagnum auriculatum,87,87,
M001.25,M1.25,Sphagnum auriculatum,88,88,
M001.25,M1.25,Sphagnum auriculatum,89,89,
M001.25,M1.25,Sphagnum auriculatum,90,90,
M001.25,M1.25,Sphagnum auriculatum,91,91,
M001.25,M1.25,Sphagnum auriculatum,92,92,
M001.25,M1.25,Sphagnum auriculatum,93,93,
M001.25,M1.25,Sphagnum auriculatum,94,94,
M001.25,M1.25,Sphagnum auriculatum,95,95,
M001.25,M1.25,Sphagnum auriculatum,96,96,
M001.25,M1.25,Sphagnum auriculatum,97,97,
M001.25,M1.25,Sphagnum auriculatum,98,98,
M001.25,M1.25,Sphagnum auriculatum,99,99,
M001.25,M1.25,Sphagnum auriculatum,100,100,
M001.25,M1.25,Sphagnum auriculatum,101,101,
M001.25,M1.25,Sphagnum auriculatum,102,102,
M001.25,M1.25,Sphagnum auriculatum,103,103,
M001.25,M1.25,Sphagnum auriculatum,104,104,
M001.25,M1.25,Sphagnum auriculatum,105,105,
M001.25,M1.25,Sphagnum auriculatum,106,106,
M001.25,M1.25,Sphagnum auriculatum,107,107,
M001.25,M1.25,Sphagnum auriculatum,108,108,
M001.25,M1.25,Sphagnum auriculatum,109,109,
M001.25,M1.25,Sphagnum auriculatum,110,110,
M001.25,M1.25,Sphagnum auriculatum,111,111,
M001.25,M1.25,Sphagnum auriculatum,112,112,
M001.25,M1.25,Sphagnum auriculatum,201,H1,
M001.25,M1.25,Sphagnum auriculatum,202,H2,
M001.25,M1.25,Sphagnum auriculatum,203,H3,
M001.25,M1.25,Sphagnum auriculatum,204,H4,
M001.25,M1.25,Sphagnum auriculatum,205,H5,
M001.25,M1.25,Sphagnum auriculatum,206,H6,
M001.25,M1.25,Sphagnum auriculatum,207,H7,
M001.25,M1.25,Sphagnum auriculatum,208,H8,
M001.25,M1.25,Sphagnum auriculatum,209,H9,
M001.25,M1.25,Sphagnum auriculatum,210,H10,
M001.25,M1.25,Sphagnum auriculatum,211,H11,Bracketed
M001.25,M1.25,Sphagnum auriculatum,212,H12,
M001.25,M1.25,Sphagnum auriculatum,213,H13,
M001.25,M1.25,Sphagnum auriculatum,214,H14,
M001.25,M1.25,Sphagnum auriculatum,215,H15,
M001.25,M1.25,Sphagnum auriculatum,216,H16,
M001.25,M1.25,Sphagnum auriculatum,217,H17,
M001.25,M1.25,Sphagnum auriculatum,218,H18,
M001.25,M1.25,Sphagnum auriculatum,219,H19,
M001.25,M1.25,Sphagnum auriculatum,220,H20,
M001.25,M1.25,Sphagnum auriculatum,221,H21,
M001.25,M1.25,Sphagnum auriculatum,222,H22,
M001.25,M1.25,Sphagnum auriculatum,223,H23,
M001.25,M1.25,Sphagnum auriculatum,224,H24,
M001.25,M1.25,Sphagnum auriculatum,225,H25,
M001.25,M1.25,Sphagnum auriculatum,226,H26,
M001.25,M1.25,Sphagnum auriculatum,227,H27,
M001.25,M1.25,Sphagnum auriculatum,228,H28,
M001.25,M1.25,Sphagnum auriculatum,229,H29,
M001.25,M1.25,Sphagnum auriculatum,230,H30,
M001.25,M1.25,Sphagnum auriculatum,231,H31,
M001.25,M1.25,Sphagnum auriculatum,232,H32,
M001.25,M1.25,Sphagnum auriculatum,233,H33,
M001.25,M1.25,Sphagnum auriculatum,234,H34,
M001.25,M1.25,Sphagnum auriculatum,235,H35,
M001.25,M1.25,Sphagnum auriculatum,236,H36,
M001.25,M1.25,Sphagnum auriculatum,237,H37,
M001.25,M1.25,Sphagnum auriculatum,238,H38,
M001.25,M1.25,Sphagnum auriculatum,239,H39,
M001.25,M1.25,Sphagnum auriculatum,240,H40,
M001.25,M1.25,Sphagnum auriculatum,300,C,
M001.03,M1.3,Sphagnum austinii,3,3,
M001.03,M1.3,Sphagnum austinii,4,4,
M001.03,M1.3,Sphagnum austinii,46,46,
M001.03,M1.3,Sphagnum austinii,48,48,
M001.03,M1.3,Sphagnum austinii,49,49,
M001.03,M1.3,Sphagnum austinii,66,66,
M001.03,M1.3,Sphagnum austinii,67,67,
M001.03,M1.3,Sphagnum austinii,69,69,Bracketed
M001.03,M1.3,Sphagnum austinii,70,70,
M001.03,M1.3,Sphagnum austinii,73,73,
M001.03,M1.3,Sphagnum austinii,74,74,
M001.03,M1.3,Sphagnum austinii,75,75,
M001.03,M1.3,Sphagnum austinii,77,77,
M001.03,M1.3,Sphagnum austinii,78,78,
M001.03,M1.3,Sphagnum austinii,79,79,Bracketed
M001.03,M1.3,Sphagnum austinii,80,80,
M001.03,M1.3,Sphagnum austinii,81,81,
M001.03,M1.3,Sphagnum austinii,83,83,
M001.03,M1.3,Sphagnum austinii,88,88,
M001.03,M1.3,Sphagnum austinii,89,89,
M001.03,M1.3,Sphagnum austinii,90,90,Bracketed
M001.03,M1.3,Sphagnum austinii,92,92,
M001.03,M1.3,Sphagnum austinii,93,93,
M001.03,M1.3,Sphagnum austinii,94,94,
M001.03,M1.3,Sphagnum austinii,95,95,
M001.03,M1.3,Sphagnum austinii,96,96,
M001.03,M1.3,Sphagnum austinii,97,97,
M001.03,M1.3,Sphagnum austinii,98,98,
M001.03,M1.3,Sphagnum austinii,102,102,
M001.03,M1.3,Sphagnum austinii,103,103,
M001.03,M1.3,Sphagnum austinii,104,104,
M001.03,M1.3,Sphagnum austinii,105,105,
M001.03,M1.3,Sphagnum austinii,107,107,
M001.03,M1.3,Sphagnum austinii,108,108,
M001.03,M1.3,Sphagnum austinii,109,109,
M001.03,M1.3,Sphagnum austinii,110,110,
M001.03,M1.3,Sphagnum austinii,111,111,
M001.03,M1.3,Sphagnum austinii,112,112,
M001.03,M1.3,Sphagnum austinii,201,H1,
M001.03,M1.3,Sphagnum austinii,202,H2,
M001.03,M1.3,Sphagnum austinii,209,H9,
M001.03,M1.3,Sphagnum austinii,210,H10,
M001.03,M1.3,Sphagnum austinii,214,H14,
M001.03,M1.3,Sphagnum austinii,215,H15,
M001.03,M1.3,Sphagnum austinii,216,H16,
M001.03,M1.3,Sphagnum austinii,217,H17,
M001.03,M1.3,Sphagnum austinii,218,H18,
M001.03,M1.3,Sphagnum austinii,219,H19,
M001.03,M1.3,Sphagnum austinii,220,H20,
M001.03,M1.3,Sphagnum austinii,222,H22,
M001.03,M1.3,Sphagnum austinii,223,H23,
M001.03,M1.3,Sphagnum austinii,224,H24,
M001.03,M1.3,Sphagnum austinii,225,H25,
M001.03,M1.3,Sphagnum austinii,226,H26,
M001.03,M1.3,Sphagnum austinii,227,H27,
M001.03,M1.3,Sphagnum austinii,228,H28,
M001.03,M1.3,Sphagnum austinii,229,H29,Bracketed
M001.03,M1.3,Sphagnum austinii,230,H30,
M001.03,M1.3,Sphagnum austinii,232,H32,
M001.03,M1.3,Sphagnum austinii,233,H33,
M001.03,M1.3,Sphagnum austinii,235,H35,Bracketed
M001.03,M1.3,Sphagnum austinii,236,H36,
M001.03,M1.3,Sphagnum austinii,239,H39,
M001.03,M1.3,Sphagnum austinii,240,H40,
M001.31,M1.31,Sphagnum balticum,46,46,
M001.31,M1.31,Sphagnum balticum,58,58,Bracketed
M001.31,M1.31,Sphagnum balticum,59,59,Bracketed
M001.31,M1.31,Sphagnum balticum,63,63,
M001.31,M1.31,Sphagnum balticum,67,67,
M001.31,M1.31,Sphagnum balticum,72,72,Bracketed
M001.31,M1.31,Sphagnum balticum,92,92,
M001.31,M1.31,Sphagnum balticum,96,96,
M001.19,M1.19,Sphagnum beothuk,9,9,
M001.19,M1.19,Sphagnum beothuk,46,46,
M001.19,M1.19,Sphagnum beothuk,48,48,
M001.19,M1.19,Sphagnum beothuk,66,66,
M001.19,M1.19,Sphagnum beothuk,69,69,Bracketed
M001.19,M1.19,Sphagnum beothuk,70,70,Bracketed
M001.19,M1.19,Sphagnum beothuk,73,73,Bracketed
M001.19,M1.19,Sphagnum beothuk,74,74,
M001.19,M1.19,Sphagnum beothuk,87,87,
M001.19,M1.19,Sphagnum beothuk,88,88,
M001.19,M1.19,Sphagnum beothuk,89,89,Bracketed
M001.19,M1.19,Sphagnum beothuk,97,97,
M001.19,M1.19,Sphagnum beothuk,98,98,
M001.19,M1.19,Sphagnum beothuk,102,102,
M001.19,M1.19,Sphagnum beothuk,104,104,
M001.19,M1.19,Sphagnum beothuk,105,105,
M001.19,M1.19,Sphagnum beothuk,107,107,
M001.19,M1.19,Sphagnum beothuk,108,108,
M001.19,M1.19,Sphagnum beothuk,109,109,
M001.19,M1.19,Sphagnum beothuk,110,110,
M001.19,M1.19,Sphagnum beothuk,202,H2,
M001.19,M1.19,Sphagnum beothuk,209,H9,
M001.19,M1.19,Sphagnum beothuk,210,H10,Bracketed
M001.19,M1.19,Sphagnum beothuk,214,H14,
M001.19,M1.19,Sphagnum beothuk,215,H15,
M001.19,M1.19,Sphagnum beothuk,216,H16,
M001.19,M1.19,Sphagnum beothuk,217,H17,Bracketed
M001.19,M1.19,Sphagnum beothuk,218,H18,
M001.19,M1.19,Sphagnum beothuk,219,H19,Bracketed
M001.19,M1.19,Sphagnum beothuk,222,H22,
M001.19,M1.19,Sphagnum beothuk,223,H23,Bracketed
M001.19,M1.19,Sphagnum beothuk,224,H24,
M001.19,M1.19,Sphagnum beothuk,225,H25,
M001.19,M1.19,Sphagnum beothuk,227,H27,Bracketed
M001.19,M1.19,Sphagnum beothuk,228,H28,
M001.19,M1.19,Sphagnum beothuk,229,H29,
M001.19,M1.19,Sphagnum beothuk,230,H30,
M001.19,M1.19,Sphagnum beothuk,232,H32,Bracketed
M001.19,M1.19,Sphagnum beothuk,233,H33,
M001.19,M1.19,Sphagnum beothuk,234,H34,
M001.19,M1.19,Sphagnum beothuk,236,H36,
M001.19,M1.19,Sphagnum beothuk,239,H39,
M001.16,M1.16,Sphagnum capillifolium s.str.,3,3,
M001.16,M1.16,Sphagnum capillifolium s.str.,4,4,
M001.16,M1.16,Sphagnum capillifolium s.str.,11,11,
M001.16,M1.16,Sphagnum capillifolium s.str.,13,13,
M001.16,M1.16,Sphagnum capillifolium s.str.,14,14,
M001.16,M1.16,Sphagnum capillifolium s.str.,15,15,
M001.16,M1.16,Sphagnum capillifolium s.str.,34,34,
M001.16,M1.16,Sphagnum capillifolium s.str.,35,35,
M001.16,M1.16,Sphagnum capillifolium s.str.,39,39,
M001.16,M1.16,Sphagnum capillifolium s.str.,40,40,
M001.16,M1.16,Sphagnum capillifolium s.str.,43,43,
M001.16,M1.16,Sphagnum capillifolium s.str.,44,44,
M001.16,M1.16,Sphagnum capillifolium s.str.,45,45,
M001.16,M1.16,Sphagnum capillifolium s.str.,46,46,
M001.16,M1.16,Sphagnum capillifolium s.str.,47,47,
M001.16,M1.16,Sphagnum capillifolium s.str.,48,48,
M001.16,M1.16,Sphagnum capillifolium s.str.,49,49,
M001.16,M1.16,Sphagnum capillifolium s.str.,50,50,
M001.16,M1.16,Sphagnum capillifolium s.str.,54,54,
M001.16,M1.16,Sphagnum capillifolium s.str.,55,55,
M001.16,M1.16,Sphagnum capillifolium s.str.,56,56,
M001.16,M1.16,Sphagnum capillifolium s.str.,57,57,
M001.16,M1.16,Sphagnum capillifolium s.str.,58,58,
M001.16,M1.16,Sphagnum capillifolium s.str.,59,59,
M001.16,M1.16,Sphagnum capillifolium s.str.,62,62,
M001.16,M1.16,Sphagnum capillifolium s.str.,63,63,
M001.16,M1.16,Sphagnum capillifolium s.str.,64,64,
M001.16,M1.16,Sphagnum capillifolium s.str.,65,65,
M001.16,M1.16,Sphagnum capillifolium s.str.,66,66,
M001.16,M1.16,Sphagnum capillifolium s.str.,67,67,
M001.16,M1.16,Sphagnum capillifolium s.str.,68,68,
M001.16,M1.16,Sphagnum capillifolium s.str.,69,69,
M001.16,M1.16,Sphagnum capillifolium s.str.,70,70,
M001.16,M1.16,Sphagnum capillifolium s.str.,72,72,
M001.16,M1.16,Sphagnum capillifolium s.str.,75,75,
M001.16,M1.16,Sphagnum capillifolium s.str.,76,76,
M001.16,M1.16,Sphagnum capillifolium s.str.,77,77,
M001.16,M1.16,Sphagnum capillifolium s.str.,78,78,
M001.16,M1.16,Sphagnum capillifolium s.str.,80,80,
M001.16,M1.16,Sphagnum capillifolium s.str.,83,83,
M001.16,M1.16,Sphagnum capillifolium s.str.,85,85,
M001.16,M1.16,Sphagnum capillifolium s.str.,87,87,
M001.16,M1.16,Sphagnum capillifolium s.str.,92,92,
M001.16,M1.16,Sphagnum capillifolium s.str.,96,96,
M001.16,M1.16,Sphagnum capillifolium s.str.,100,100,
M001.16,M1.16,Sphagnum capillifolium s.str.,104,104,
M001.16,M1.16,Sphagnum capillifolium s.str.,105,105,
M001.16,M1.16,Sphagnum capillifolium s.str.,106,106,
M001.16,M1.16,Sphagnum capillifolium s.str.,108,108,
M001.16,M1.16,Sphagnum capillifolium s.str.,109,109,
M001.16,M1.16,Sphagnum capillifolium s.str.,110,110,
M001.16,M1.16,Sphagnum capillifolium s.str.,111,111,
M001.16,M1.16,Sphagnum capillifolium s.str.,201,H1,
M001.16,M1.16,Sphagnum capillifolium s.str.,202,H2,
M001.16,M1.16,Sphagnum capillifolium s.str.,203,H3,
M001.16,M1.16,Sphagnum capillifolium s.str.,204,H4,
M001.16,M1.16,Sphagnum capillifolium s.str.,206,H6,
M001.16,M1.16,Sphagnum capillifolium s.str.,207,H7,
M001.16,M1.16,Sphagnum capillifolium s.str.,208,H8,
M001.16,M1.16,Sphagnum capillifolium s.str.,209,H9,
M001.16,M1.16,Sphagnum capillifolium s.str.,211,H11,
M001.16,M1.16,Sphagnum capillifolium s.str.,217,H17,
M001.16,M1.16,Sphagnum capillifolium s.str.,220,H20,
M001.16,M1.16,Sphagnum capillifolium s.str.,221,H21,
M001.16,M1.16,Sphagnum capillifolium s.str.,222,H22,
M001.16,M1.16,Sphagnum capillifolium s.str.,226,H26,
M001.16,M1.16,Sphagnum capillifolium s.str.,227,H27,
M001.16,M1.16,Sphagnum capillifolium s.str.,228,H28,
M001.16,M1.16,Sphagnum capillifolium s.str.,229,H29,
M001.16,M1.16,Sphagnum capillifolium s.str.,230,H30,
M001.16,M1.16,Sphagnum capillifolium s.str.,232,H32,
M001.16,M1.16,Sphagnum capillifolium s.str.,235,H35,
M001.16,M1.16,Sphagnum capillifolium s.str.,236,H36,
M001.16,M1.16,Sphagnum capillifolium s.str.,240,H40,
M001.02,M1.2,Sphagnum compactum,1,1,
M001.02,M1.2,Sphagnum compactum,2,2,
M001.02,M1.2,Sphagnum compactum,3,3,
M001.02,M1.2,Sphagnum compactum,4,4,
M001.02,M1.2,Sphagnum compactum,5,5,
M001.02,M1.2,Sphagnum compactum,6,6,Bracketed
M001.02,M1.2,Sphagnum compactum,8,8,
M001.02,M1.2,Sphagnum compactum,9,9,
M001.02,M1.2,Sphagnum compactum,10,10,Bracketed
M001.02,M1.2,Sphagnum compactum,11,11,
M001.02,M1.2,Sphagnum compactum,12,12,
M001.02,M1.2,Sphagnum compactum,13,13,
M001.02,M1.2,Sphagnum compactum,14,14,
M001.02,M1.2,Sphagnum compactum,15,15,
M001.02,M1.2,Sphagnum compactum,16,16,Bracketed
M001.02,M1.2,Sphagnum compactum,17,17,
M001.02,M1.2,Sphagnum compactum,18,18,
M001.02,M1.2,Sphagnum compactum,19,19,Bracketed
M001.02,M1.2,Sphagnum compactum,20,20,
M001.02,M1.2,Sphagnum compactum,21,21,Bracketed
M001.02,M1.2,Sphagnum compactum,22,22,
M001.02,M1.2,Sphagnum compactum,24,24,Bracketed
M001.02,M1.2,Sphagnum compactum,26,26,Bracketed
M001.02,M1.2,Sphagnum compactum,27,27,
M001.02,M1.2,Sphagnum compactum,28,28,
M001.02,M1.2,Sphagnum compactum,34,34,
M001.02,M1.2,Sphagnum compactum,35,35,
M001.02,M1.2,Sphagnum compactum,36,36,
M001.02,M1.2,Sphagnum compactum,40,40,
M001.02,M1.2,Sphagnum compactum,41,41,
M001.02,M1.2,Sphagnum compactum,42,42,Bracketed
M001.02,M1.2,Sphagnum compactum,43,43,
M001.02,M1.2,Sphagnum compactum,44,44,
M001.02,M1.2,Sphagnum compactum,45,45,
M001.02,M1.2,Sphagnum compactum,46,46,
M001.02,M1.2,Sphagnum compactum,47,47,
M001.02,M1.2,Sphagnum compactum,48,48,
M001.02,M1.2,Sphagnum compactum,49,49,
M001.02,M1.2,Sphagnum compactum,50,50,
M001.02,M1.2,Sphagnum compactum,51,51,
M001.02,M1.2,Sphagnum compactum,52,52,
M001.02,M1.2,Sphagnum compactum,53,53,
M001.02,M1.2,Sphagnum compactum,54,54,
M001.02,M1.2,Sphagnum compactum,57,57,
M001.02,M1.2,Sphagnum compactum,58,58,
M001.02,M1.2,Sphagnum compactum,59,59,
M001.02,M1.2,Sphagnum compactum,60,60,
M001.02,M1.2,Sphagnum compactum,61,61,Bracketed
M001.02,M1.2,Sphagnum compactum,62,62,
M001.02,M1.2,Sphagnum compactum,63,63,
M001.02,M1.2,Sphagnum compactum,64,64,
M001.02,M1.2,Sphagnum compactum,65,65,
M001.02,M1.2,Sphagnum compactum,66,66,
M001.02,M1.2,Sphagnum compactum,67,67,
M001.02,M1.2,Sphagnum compactum,68,68,
M001.02,M1.2,Sphagnum compactum,69,69,
M001.02,M1.2,Sphagnum compactum,70,70,
M001.02,M1.2,Sphagnum compactum,71,71,Bracketed
M001.02,M1.2,Sphagnum compactum,72,72,
M001.02,M1.2,Sphagnum compactum,73,73,
M001.02,M1.2,Sphagnum compactum,74,74,Bracketed
M001.02,M1.2,Sphagnum compactum,75,75,
M001.02,M1.2,Sphagnum compactum,76,76,
M001.02,M1.2,Sphagnum compactum,77,77,
M001.02,M1.2,Sphagnum compactum,78,78,
M001.02,M1.2,Sphagnum compactum,79,79,
M001.02,M1.2,Sphagnum compactum,80,80,
M001.02,M1.2,Sphagnum compactum,81,81,
M001.02,M1.2,Sphagnum compactum,82,82,
M001.02,M1.2,Sphagnum compactum,83,83,
M001.02,M1.2,Sphagnum compactum,84,84,
M001.02,M1.2,Sphagnum compactum,85,85,
M001.02,M1.2,Sphagnum compactum,86,86,
M001.02,M1.2,Sphagnum compactum,87,87,
M001.02,M1.2,Sphagnum compactum,88,88,
M001.02,M1.2,Sphagnum compactum,89,89,
M001.02,M1.2,Sphagnum compactum,90,90,
M001.02,M1.2,Sphagnum compactum,91,91,Bracketed
M001.02,M1.2,Sphagnum compactum,92,92,
M001.02,M1.2,Sphagnum compactum,93,93,
M001.02,M1.2,Sphagnum compactum,94,94,
M001.02,M1.2,Sphagnum compactum,95,95,
M001.02,M1.2,Sphagnum compactum,96,96,
M001.02,M1.2,Sphagnum compactum,97,97,
M001.02,M1.2,Sphagnum compactum,98,98,
M001.02,M1.2,Sphagnum compactum,99,99,
M001.02,M1.2,Sphagnum compactum,100,100,
M001.02,M1.2,Sphagnum compactum,101,101,
M001.02,M1.2,Sphagnum compactum,102,102,
M001.02,M1.2,Sphagnum compactum,103,103,
M001.02,M1.2,Sphagnum compactum,104,104,
M001.02,M1.2,Sphagnum compactum,105,105,
